央视频道,#genre#
河南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226639/1.m3u8
江西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226594/1.m3u8
湖北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226579/1.m3u8
四川卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226573/1.m3u8
黑龙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226533/1.m3u8
云南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226660/1.m3u8
贵州卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226632/1.m3u8
辽宁卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226586/1.m3u8
东南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226720/1.m3u8
重庆卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226676/1.m3u8
广西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226540/1.m3u8
河北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226611/1.m3u8
海南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226562/1.m3u8
吉林卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226684/1.m3u8
山西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8
陕西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226591/1.m3u8
甘肃卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226547/1.m3u8
新疆卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226953/01.m3u8?fmt=ts2hls
西藏卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226951/01.m3u8?fmt=ts2hls
兵团卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227373/01.m3u8?fmt=ts2hls

安徽卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226455/index.m3u8
浙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226682/index.m3u8
东方卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226681/index.m3u8
江苏卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226722/index.m3u8
北京卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226519/index.m3u8
广东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
黑龙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226533/index.m3u8
山东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226564/index.m3u8
安徽卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226578/index.m3u8
辽宁卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226586/index.m3u8
贵州卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226632/index.m3u8
河北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226611/index.m3u8
江西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226594/index.m3u8
深圳卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226700/index.m3u8
四川卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226573/index.m3u8
